# 简单词白名单（按词形，含变形）。tag: zk=中考 gk=高考 cet4 ielts ngsl5k=NGSL 前5000词面形
# 由 /tmp/wordlists 生成后固化进仓库，供改写校验复现用。生成时间 2026-09-19
illustrate	ngsl5k
illustrated	ngsl5k
illustrates	ngsl5k
illustrating	ngsl5k
illustratings	ngsl5k
illustration	cet4
illustration	ngsl5k
illustrations	ngsl5k
image	cet4
image	ielts
image	ngsl5k
imaged	ngsl5k
images	ngsl5k
imaginary	cet4
imagination	cet4
imagination	ngsl5k
imaginations	ngsl5k
imaginative	ielts
imagine	cet4
imagine	gk
imagine	ngsl5k
imagine	zk
imagined	ngsl5k
imagines	ngsl5k
imaging	ngsl5k
imagings	ngsl5k
imagining	ngsl5k
imaginings	ngsl5k
imitate	cet4
imitate	ielts
imitation	ielts
immediate	cet4
immediate	gk
immediate	ngsl5k
immediately	cet4
immediately	gk
immediately	ngsl5k
immediately	zk
immense	cet4
immense	ielts
immerse	ielts
immigrant	cet4
immigrant	ielts
immigrant	ngsl5k
immigrants	ngsl5k
immigrate	cet4
immigration	gk
immigration	ngsl5k
immigrations	ngsl5k
imminent	ielts
immune	ielts
impact	cet4
impact	ielts
impair	ielts
impart	ielts
impatient	cet4
impede	ielts
imperative	ielts
imperial	ielts
impetus	ielts
implement	cet4
implement	ielts
implement	ngsl5k
implementation	ngsl5k
implementations	ngsl5k
implemented	ngsl5k
implementing	ngsl5k
implementings	ngsl5k
implements	ngsl5k
implication	cet4
implication	ngsl5k
implications	ngsl5k
implicit	ielts
implied	ngsl5k
implies	ngsl5k
imply	cet4
imply	ngsl5k
implying	ngsl5k
implyings	ngsl5k
import	cet4
import	gk
import	ngsl5k
importance	cet4
importance	gk
importance	ngsl5k
importances	ngsl5k
important	gk
important	ielts
important	ngsl5k
important	zk
imported	ngsl5k
importing	ngsl5k
importings	ngsl5k
imports	ielts
imports	ngsl5k
impose	cet4
impose	ielts
impose	ngsl5k
imposed	ngsl5k
imposes	ngsl5k
imposing	ielts
imposing	ngsl5k
imposings	ngsl5k
impossible	cet4
impossible	gk
impossible	ielts
impossible	ngsl5k
impossible	zk
impossibles	ngsl5k
impress	cet4
impress	gk
impress	ngsl5k
impressed	ngsl5k
impresses	ngsl5k
impressing	ngsl5k
impressings	ngsl5k
impression	cet4
impression	gk
impression	ngsl5k
impressions	ngsl5k
impressive	cet4
impressive	ielts
impressive	ngsl5k
imprison	cet4
impromptu	ielts
improve	cet4
improve	gk
improve	ngsl5k
improve	zk
improved	ngsl5k
improvement	cet4
improvement	ielts
improvement	ngsl5k
improvements	ngsl5k
improves	ngsl5k
improving	ngsl5k
improvings	ngsl5k
improvise	ielts
impulse	ielts
in	gk
in	ielts
in	ngsl5k
in	zk
inability	ielts
inaccurate	ielts
inadequate	ielts
inapt	ielts
inaugurate	ielts
incentive	ielts
incentive	ngsl5k
incentives	ngsl5k
inch	cet4
inch	gk
inch	ngsl5k
inch	zk
inched	ngsl5k
inches	ngsl5k
inching	ngsl5k
inchings	ngsl5k
incidence	ielts
incident	cet4
incident	gk
incident	ngsl5k
incidentally	ielts
incidents	ngsl5k
incipient	ielts
incite	ielts
inclination	ielts
incline	cet4
incline	ielts
include	cet4
include	gk
include	ngsl5k
include	zk
included	ngsl5k
includes	ngsl5k
including	ngsl5k
includings	ngsl5k
inclusive	ielts
income	cet4
income	gk
income	ngsl5k
incomes	ngsl5k
incoming	ielts
incongruous	ielts
incorporate	ielts
incorporate	ngsl5k
incorporated	ngsl5k
incorporates	ngsl5k
incorporating	ngsl5k
incorporatings	ngsl5k
incorrect	cet4
incorrect	gk
increase	cet4
increase	gk
increase	ngsl5k
increase	zk
increased	ngsl5k
increases	ngsl5k
increasing	ngsl5k
increasingly	cet4
increasingly	ngsl5k
increasings	ngsl5k
incredible	ielts
increment	ielts
incur	ielts
indeed	cet4
indeed	gk
indeed	ngsl5k
indefinite	cet4
indefinite	ielts
indelible	ielts
indemnity	ielts
independence	cet4
independence	gk
independence	ielts
independence	ngsl5k
independences	ngsl5k
independent	cet4
independent	gk
independent	ngsl5k
independents	ngsl5k
index	cet4
index	ielts
index	ngsl5k
indexed	ngsl5k
indexes	ngsl5k
indexing	ngsl5k
india	cet4
india	gk
india	zk
indian	cet4
indian	gk
indian	ielts
indian	zk
indicate	cet4
indicate	gk
indicate	ngsl5k
indicated	ngsl5k
indicates	ngsl5k
indicating	ngsl5k
indicatings	ngsl5k
indication	cet4
indication	ngsl5k
indications	ngsl5k
indicative	ielts
indicator	ielts
indices	ngsl5k
indifferent	cet4
indifferent	ielts
indigenous	ielts
indignant	cet4
indignant	ielts
indirect	cet4
indispensable	cet4
indispensable	ielts
individual	cet4
individual	ielts
individual	ngsl5k
individuals	ngsl5k
indoor	cet4
indoors	cet4
induce	ielts
indulge	ielts
industrial	cet4
industrial	ielts
industrial	ngsl5k
industrialize	cet4
industrials	ngsl5k
industries	ngsl5k
industry	cet4
industry	gk
industry	ielts
industry	ngsl5k
industry	zk
inefficient	cet4
inept	ielts
inert	ielts
inertia	ielts
inevitable	cet4
inevitable	ielts
inexpensive	cet4
infamous	cet4
infant	cet4
infant	ielts
infant	ngsl5k
infants	ngsl5k
infect	cet4
infect	ielts
infection	ielts
infection	ngsl5k
infections	ngsl5k
infectious	ielts
infer	cet4
inference	ielts
inferior	cet4
inferior	ielts
infest	ielts
infinite	cet4
infinite	ielts
infirmary	ielts
inflation	ielts
inflation	ngsl5k
inflations	ngsl5k
inflict	ielts
influence	cet4
influence	gk
influence	ielts
influence	ngsl5k
influence	zk
influenced	ngsl5k
influences	ngsl5k
influencing	ngsl5k
influencings	ngsl5k
influential	cet4
influx	ielts
inform	cet4
inform	gk
inform	ngsl5k
information	gk
information	ielts
information	ngsl5k
information	zk
informations	ngsl5k
informative	ielts
informed	ngsl5k
informing	ngsl5k
informings	ngsl5k
informs	ngsl5k
infringe	ielts
ingenious	ielts
ingredient	cet4
ingredient	ielts
inhabit	cet4
inhabit	ielts
inhabitant	cet4
inhabitant	ielts
inherent	ielts
inherit	cet4
inherit	ielts
inhibit	ielts
initial	cet4
initial	gk
initial	ielts
initial	ngsl5k
initialled	ngsl5k
initialling	ngsl5k
initiallings	ngsl5k
initially	ngsl5k
initials	ngsl5k
initiate	ielts
initiative	cet4
initiative	ielts
initiative	ngsl5k
initiatives	ngsl5k
inject	ielts
injection	cet4
injection	ielts
injure	cet4
injure	gk
injure	ngsl5k
injured	ngsl5k
injures	ngsl5k
injuries	ngsl5k
injuring	ngsl5k
injurings	ngsl5k
injury	cet4
injury	gk
injury	ielts
injury	ngsl5k
ink	cet4
ink	gk
ink	zk
inland	gk
inland	ielts
inn	cet4
inn	gk
inner	cet4
inner	ngsl5k
inners	ngsl5k
innocent	cet4
innocent	gk
innocent	ielts
innocent	ngsl5k
innocents	ngsl5k
innovation	ielts
innovation	ngsl5k
innovations	ngsl5k
innumerable	ielts
input	cet4
input	ngsl5k
inputs	ngsl5k
inputted	ngsl5k
inputting	ngsl5k
inputtings	ngsl5k
inquire	cet4
inquire	ielts
inquiries	ielts
inquiries	ngsl5k
inquiry	cet4
inquiry	ngsl5k
ins	ngsl5k
insane	ielts
insect	cet4
insect	gk
insect	ielts
insects	ielts
insert	cet4
insert	gk
insert	ielts
inside	cet4
inside	gk
inside	ngsl5k
inside	zk
insides	ngsl5k
insight	cet4
insight	ielts
insight	ngsl5k
insights	ngsl5k
insignificant	cet4
insipid	ielts
insist	cet4
insist	gk
insist	ngsl5k
insist	zk
insisted	ngsl5k
insisting	ngsl5k
insistings	ngsl5k
insists	ngsl5k
insolent	ielts
insolvent	ielts
insomnia	ielts
inspect	cet4
inspect	gk
inspection	cet4
inspection	ielts
inspiration	ielts
inspire	cet4
inspire	gk
inspire	ielts
inspire	ngsl5k
inspired	ngsl5k
inspires	ngsl5k
inspiring	ielts
inspiring	ngsl5k
inspirings	ngsl5k
install	cet4
install	ielts
install	ngsl5k
installation	cet4
installed	ngsl5k
installing	ngsl5k
installings	ngsl5k
installs	ngsl5k
instalment	ielts
instance	cet4
instance	ngsl5k
instanced	ngsl5k
instances	ngsl5k
instancing	ngsl5k
instancings	ngsl5k
instant	cet4
instant	gk
instantaneous	ielts
instantly	cet4
instead	gk
instead	ngsl5k
instead	zk
insteads	ngsl5k
instinct	cet4
instinct	ielts
institute	cet4
institute	gk
institute	ielts
institutes	ielts
institution	cet4
institution	gk
institution	ielts
institution	ngsl5k
institutional	ngsl5k
institutionals	ngsl5k
institutions	ielts
institutions	ngsl5k
instruct	cet4
instruct	gk
instruction	cet4
instruction	gk
instruction	ielts
instruction	ngsl5k
instruction	zk
instructions	ngsl5k
instructors	ielts
instrument	cet4
instrument	gk
instrument	ielts
instrument	ngsl5k
instrumental	ielts
instrumented	ngsl5k
instrumenting	ngsl5k
instrumentings	ngsl5k
instruments	ielts
instruments	ngsl5k
insufficient	cet4
insulate	ielts
insult	cet4
insult	ielts
insurance	cet4
insurance	gk
insurance	ielts
insurance	ngsl5k
insurances	ngsl5k
insure	cet4
insure	gk
insure	ielts
insure	ngsl5k
insured	ngsl5k
insures	ngsl5k
insuring	ngsl5k
insurings	ngsl5k
intact	ielts
integral	ielts
integrate	cet4
integrate	ielts
integrate	ngsl5k
integrated	ngsl5k
integrates	ngsl5k
integrating	ngsl5k
integratings	ngsl5k
integrity	ielts
intellect	ielts
intellectual	cet4
intellectual	ielts
intellectual	ngsl5k
intellectuals	ngsl5k
intelligence	cet4
intelligence	gk
intelligence	ielts
intelligence	ngsl5k
intelligences	ngsl5k
intelligent	cet4
intelligent	ielts
intelligible	ielts
intend	cet4
intend	gk
intend	ngsl5k
intended	ngsl5k
intending	ngsl5k
intendings	ngsl5k
intends	ngsl5k
intense	cet4
intense	ielts
intense	ngsl5k
intensify	ielts
intensity	cet4
intensive	cet4
intensive	ielts
intent	ielts
intention	cet4
intention	gk
intention	ngsl5k
intention	zk
intentional	cet4
intentions	ngsl5k
interact	ielts
interaction	cet4
interaction	ngsl5k
interactions	ngsl5k
interest	cet4
interest	gk
interest	ielts
interest	ngsl5k
interest	zk
interested	ngsl5k
interesting	gk
interesting	ngsl5k
interesting	zk
interestings	ngsl5k
interests	ngsl5k
interfere	cet4
interference	cet4
interim	ielts
interior	cet4
interior	ielts
interior	ngsl5k
interiors	ngsl5k
intermediate	cet4
intermediate	ielts
intermittent	ielts
intern	cet4
internal	cet4
internal	ielts
internal	ngsl5k
internals	ngsl5k
international	cet4
international	gk
international	ielts
international	ngsl5k
international	zk
internationals	ngsl5k
internet	cet4
internet	gk
internet	ielts
internet	zk
interpret	cet4
interpret	ielts
interpret	ngsl5k
interpretation	cet4
interpretation	ngsl5k
interpretations	ngsl5k
interpreted	ngsl5k
interpreter	cet4
interpreter	gk
interpreting	ngsl5k
interpretings	ngsl5k
interprets	ngsl5k
interrogate	ielts
interrupt	cet4
interrupt	gk
interruption	cet4
intersection	ielts
interval	cet4
interval	gk
interval	ielts
intervene	ielts
intervention	ielts
intervention	ngsl5k
interventions	ngsl5k
interview	cet4
interview	gk
interview	ielts
interview	ngsl5k
interview	zk
interviewed	ngsl5k
interviewee	ielts
interviewer	ielts
interviewing	ngsl5k
interviewings	ngsl5k
interviews	ielts
interviews	ngsl5k
intimate	cet4
intimate	ielts
intimidate	cet4
intimidate	ielts
into	gk
into	ngsl5k
into	zk
intricate	ielts
intrigue	ielts
intrinsic	ielts
introduce	cet4
introduce	gk
introduce	ngsl5k
introduce	zk
introduced	ngsl5k
introduceing	ngsl5k
introduceings	ngsl5k
introduces	ngsl5k
introducing	ngsl5k
introduction	cet4
introduction	gk
introduction	ielts
introduction	ngsl5k
introduction	zk
introductions	ngsl5k
intuition	ielts
inundate	ielts
invade	cet4
invade	ielts
invalid	ielts
invaluable	ielts
invariably	ielts
invasion	cet4
invent	cet4
invent	gk
invent	ngsl5k
invent	zk
invented	ngsl5k
inventing	ngsl5k
inventings	ngsl5k
invention	cet4
invention	gk
invention	zk
inventor	cet4
inventor	gk
inventory	ielts
invents	ngsl5k
inverse	cet4
invert	ielts
invest	cet4
invest	ielts
invest	ngsl5k
invested	ngsl5k
investigate	cet4
investigate	ielts
investigate	ngsl5k
investigated	ngsl5k
investigates	ngsl5k
investigating	ngsl5k
investigatings	ngsl5k
investigation	cet4
investigation	ielts
investigation	ngsl5k
investigations	ngsl5k
investigators	ielts
investing	ngsl5k
investings	ngsl5k
investment	cet4
investment	ielts
investment	ngsl5k
investments	ngsl5k
investor	ngsl5k
investors	ngsl5k
invests	ngsl5k
invigilate	ielts
invincible	ielts
invisible	cet4
invisible	ielts
invitation	cet4
invitation	gk
invitation	ngsl5k
invitations	ngsl5k
invite	cet4
invite	gk
invite	ngsl5k
invite	zk
invited	ngsl5k
invites	ngsl5k
inviting	ngsl5k
invitings	ngsl5k
invoice	ielts
involve	cet4
involve	ielts
involve	ngsl5k
involved	ngsl5k
involvement	ngsl5k
involvements	ngsl5k
involves	ngsl5k
involving	ngsl5k
involvings	ngsl5k
inward	cet4
ireland	gk
irish	gk
iron	cet4
iron	gk
iron	ngsl5k
iron	zk
ironed	ngsl5k
ironing	ngsl5k
ironings	ngsl5k
irons	ngsl5k
irony	ielts
irregular	cet4
irregular	ielts
irrespective	ielts
irrigate	gk
irrigation	gk
irrigation	ielts
irritable	ielts
irritate	ielts
is	ngsl5k
island	cet4
island	gk
island	ielts
island	ngsl5k
island	zk
islanded	ngsl5k
islanding	ngsl5k
islandings	ngsl5k
islands	ngsl5k
isle	ielts
isn	ngsl5k
isolate	cet4
isolate	ielts
isolate	ngsl5k
isolated	ielts
isolated	ngsl5k
isolates	ngsl5k
isolating	ngsl5k
isolatings	ngsl5k
isolation	ielts
issue	cet4
issue	ielts
issue	ngsl5k
issued	ngsl5k
issues	ielts
issues	ngsl5k
issuing	ngsl5k
issuings	ngsl5k
it	gk
it	ngsl5k
it	zk
italian	cet4
italian	gk
italy	gk
italy	ielts
item	cet4
item	ielts
item	ngsl5k
items	ielts
items	ngsl5k
itinerary	ielts
its	gk
its	ngsl5k
its	zk
itself	gk
itself	ngsl5k
itself	zk
ivory	ielts
jacket	cet4
jacket	gk
jacket	ielts
jacket	ngsl5k
jacket	zk
jackets	ngsl5k
jagged	ielts
jail	cet4
jail	ielts
jail	ngsl5k
jailed	ngsl5k
jailing	ngsl5k
jailings	ngsl5k
jails	ngsl5k
jam	cet4
jam	gk
jam	ielts
janitor	ielts
january	gk
january	ielts
january	zk
japan	gk
japan	zk
japanese	gk
japanese	ielts
japanese	zk
jar	cet4
jar	gk
jaw	cet4
jaw	gk
jazz	cet4
jazz	gk
jealous	cet4
jealous	ielts
jeans	cet4
jeans	gk
jeans	ielts
jeans	zk
jeep	gk
jeer	ielts
jerk	ielts
jet	cet4
jet	gk
jewel	cet4
jewel	gk
jewelry	gk
jewelry	ielts
jewish	cet4
job	gk
job	ielts
job	ngsl5k
job	zk
jobbing	ngsl5k
jobbings	ngsl5k
jobs	ielts
jobs	ngsl5k
jog	gk
jog	ielts
join	gk
join	ngsl5k
join	zk
joined	ngsl5k
joining	ngsl5k
joinings	ngsl5k
joins	ngsl5k
joint	cet4
joint	ngsl5k
jointed	ngsl5k
jointing	ngsl5k
jointings	ngsl5k
joints	ngsl5k
joke	cet4
joke	gk
joke	ngsl5k
joke	zk
joked	ngsl5k
jokes	ngsl5k
joking	ngsl5k
jokings	ngsl5k
jolly	cet4
jolt	ielts
journal	cet4
journal	ielts
journal	ngsl5k
journaled	ngsl5k
journaling	ngsl5k
journalings	ngsl5k
journalist	cet4
journalist	gk
journalist	ielts
journalist	ngsl5k
journalists	ngsl5k
journals	ngsl5k
journey	cet4
journey	gk
journey	ngsl5k
journeyed	ngsl5k
journeying	ngsl5k
journeyings	ngsl5k
journeys	ngsl5k
joy	cet4
joy	gk
joy	ngsl5k
joy	zk
joyful	cet4
joys	ngsl5k
judge	cet4
judge	gk
judge	ngsl5k
judged	ngsl5k
judgement	cet4
judgement	gk
judgement	ngsl5k
judgements	ngsl5k
judges	ngsl5k
judging	ngsl5k
judgings	ngsl5k
judgment	ngsl5k
judgments	ngsl5k
judicial	ielts
juice	gk
juice	ielts
juice	zk
juicy	gk
july	gk
july	ielts
july	zk
jumble	ielts
jump	gk
jump	ngsl5k
jump	zk
jumped	ngsl5k
jumping	ngsl5k
jumpings	ngsl5k
jumps	ngsl5k
junction	ielts
june	gk
june	ielts
june	zk
jungle	cet4
jungle	gk
jungle	ielts
junior	cet4
junior	gk
junior	ielts
junk	gk
junk	ielts
juried	ngsl5k
juries	ngsl5k
jury	cet4
jury	ielts
jury	ngsl5k
jurying	ngsl5k
juryings	ngsl5k
jurys	ngsl5k
just	gk
just	ngsl5k
just	zk
justice	cet4
justice	gk
justice	ngsl5k
justices	ngsl5k
justification	ielts
justified	ngsl5k
justifies	ngsl5k
justify	cet4
justify	ielts
justify	ngsl5k
justifying	ngsl5k
justifyings	ngsl5k
juvenile	ielts
kangaroo	gk
kangaroo	ielts
keen	cet4
keen	ielts
keen	ngsl5k
keened	ngsl5k
keener	ngsl5k
keenest	ngsl5k
keening	ngsl5k
keens	ngsl5k
keep	gk
keep	ielts
keep	ngsl5k
keep	zk
keeped	ngsl5k
keeper	cet4
keeper	gk
keeping	ngsl5k
keeps	ngsl5k
kelp	ielts
kept	ngsl5k
kernel	ielts
kettle	cet4
kettle	gk
key	gk
key	ielts
key	ngsl5k
key	zk
keyboard	cet4
keyboard	gk
keyboard	zk
keyed	ngsl5k
keying	ngsl5k
keyings	ngsl5k
keys	ielts
keys	ngsl5k
keywords	ielts
kick	cet4
kick	gk
kick	ngsl5k
kick	zk
kicked	ngsl5k
kicking	ngsl5k
kickings	ngsl5k
kicks	ngsl5k
kid	cet4
kid	gk
kid	ngsl5k
kid	zk
kidded	ngsl5k
kidding	ngsl5k
kiddings	ngsl5k
kidnap	ielts
kidney	ielts
kids	ielts
kids	ngsl5k
kill	cet4
kill	gk
kill	ngsl5k
kill	zk
killed	ngsl5k
killer	ielts
killing	ngsl5k
killings	ngsl5k
kills	ngsl5k
kilo	gk
kilo	zk
kilogram	cet4
kilogram	gk
kilogram	zk
kilograms	ielts
kilometer	cet4
kilometre	zk
kin	ielts
kind	gk
kind	ngsl5k
kind	zk
kinda	ngsl5k
kinder	ngsl5k
kindergarten	gk
kindergarten	ielts
kindest	ngsl5k
kindle	ielts
kindness	cet4
kindness	gk
kinds	ngsl5k
king	cet4
king	gk
king	ielts
king	ngsl5k
king	zk
kingdom	cet4
kingdom	gk
kings	ngsl5k
kiss	cet4
kiss	gk
kiss	ngsl5k
kiss	zk
kissed	ngsl5k
kisses	ngsl5k
kissing	ngsl5k
kissings	ngsl5k
kit	ielts
kitchen	gk
kitchen	ielts
kitchen	ngsl5k
kitchen	zk
kitchens	ngsl5k
kite	cet4
kite	gk
kite	zk
kits	ielts
knee	cet4
knee	gk
knee	ngsl5k
knee	zk
kneed	ngsl5k
kneeing	ngsl5k
kneeings	ngsl5k
kneel	cet4
knees	ngsl5k
knew	ngsl5k
knife	gk
knife	ielts
knife	ngsl5k
knife	zk
knifed	ngsl5k
knifes	ngsl5k
knifing	ngsl5k
knit	cet4
knit	ielts
knives	ngsl5k
knob	cet4
knob	ielts
knock	gk
knock	ngsl5k
knock	zk
knocked	ngsl5k
knocking	ngsl5k
knockings	ngsl5k
knocks	ngsl5k
knot	cet4
knot	ielts
know	gk
know	ngsl5k
know	zk
knowed	ngsl5k
knowin	ngsl5k
knowing	ngsl5k
knowings	ngsl5k
knowledge	cet4
knowledge	gk
knowledge	ielts
knowledge	ngsl5k
knowledge	zk
knowledges	ngsl5k
known	ngsl5k
knows	ngsl5k
lab	cet4
lab	gk
lab	ielts
lab	zk
label	cet4
label	ngsl5k
labeled	ngsl5k
labeling	ngsl5k
labelled	ngsl5k
labelling	ngsl5k
labellings	ngsl5k
labels	ngsl5k
labor	ngsl5k
laboratories	ngsl5k
laboratory	cet4
laboratory	ielts
laboratory	ngsl5k
laboratory	zk
laboratorys	ngsl5k
labored	ngsl5k
laboring	ngsl5k
laborious	ielts
labors	ngsl5k
labour	cet4
labour	gk
labour	ngsl5k
labour	zk
laboured	ngsl5k
labourer	gk
labouring	ngsl5k
labours	ngsl5k
lace	cet4
lace	ielts
lack	cet4
lack	gk
lack	ielts
lack	ngsl5k
lacked	ngsl5k
lacking	ngsl5k
lackings	ngsl5k
lacks	ngsl5k
ladder	cet4
ladder	gk
laden	ielts
ladies	ngsl5k
lady	cet4
lady	gk
lady	ngsl5k
lady	zk
ladys	ngsl5k
lag	cet4
lag	ielts
laid	ngsl5k
lain	ngsl5k
lake	gk
lake	ielts
lake	ngsl5k
lake	zk
lakes	ielts
lakes	ngsl5k
lamb	cet4
lamb	gk
lamb	ielts
lamb	zk
lame	cet4
lame	gk
lame	ielts
lament	ielts
lamp	cet4
lamp	gk
lamp	ielts
lamp	zk
land	gk
land	ielts
land	ngsl5k
land	zk
landed	ngsl5k
landing	cet4
landing	ngsl5k
landings	ngsl5k
landlady	cet4
landlady	ielts
landlord	cet4
lands	ngsl5k
landscape	ielts
landscape	ngsl5k
landscaped	ngsl5k
landscapes	ngsl5k
landscaping	ngsl5k
landscapings	ngsl5k
lane	cet4
lane	ielts
language	gk
language	ielts
language	ngsl5k
language	zk
languages	ngsl5k
languid	ielts
lantern	cet4
lantern	gk
lap	cet4
lap	gk
lap	ielts
lapse	ielts
large	gk
large	ngsl5k
large	zk
largely	cet4
largely	ngsl5k
larger	ngsl5k
largest	ngsl5k
laser	cet4
laser	gk
laser	ielts
lash	ielts
last	gk
last	ngsl5k
lasted	ngsl5k
lasting	ngsl5k
lastings	ngsl5k
lasts	ngsl5k
late	gk
late	ngsl5k
late	zk
lately	cet4
lately	gk
latent	ielts
later	cet4
later	gk
later	ngsl5k
lateral	ielts
latest	gk
latest	ielts
latest	ngsl5k
latin	cet4
latitude	ielts
latter	cet4
latter	gk
latter	ngsl5k
laudable	ielts
laugh	gk
laugh	ngsl5k
laugh	zk
laughed	ngsl5k
laughing	ngsl5k
laughings	ngsl5k
laughs	ngsl5k
laughter	cet4
laughter	gk
laughter	ngsl5k
laughters	ngsl5k
launch	cet4
launch	ielts
launch	ngsl5k
launched	ngsl5k
launches	ngsl5k
launching	ngsl5k
launchings	ngsl5k
laundry	cet4
laundry	gk
laundry	ielts
lava	ielts
lavatory	cet4
lavatory	gk
lavish	ielts
law	cet4
law	gk
law	ielts
law	ngsl5k
law	zk
lawed	ngsl5k
lawing	ngsl5k
lawings	ngsl5k
lawn	cet4
lawn	ielts
laws	ngsl5k
lawyer	cet4
lawyer	gk
lawyer	ielts
lawyer	ngsl5k
lawyers	ngsl5k
lax	ielts
lay	cet4
lay	gk
lay	ielts
lay	ngsl5k
lay	zk
layer	cet4
layer	ielts
layer	ngsl5k
layered	ngsl5k
layering	ngsl5k
layerings	ngsl5k
layers	ngsl5k
laying	ngsl5k
layings	ngsl5k
layman	ielts
layoff	ielts
layout	cet4
layout	ielts
lays	ngsl5k
lazier	ngsl5k
laziest	ngsl5k
lazy	cet4
lazy	gk
lazy	ngsl5k
lazy	zk
lead	cet4
lead	gk
lead	ngsl5k
lead	zk
leaded	ngsl5k
leader	cet4
leader	gk
leader	ngsl5k
leader	zk
leaders	ngsl5k
leadership	cet4
leadership	ngsl5k
leaderships	ngsl5k
leading	cet4
leading	gk
leading	ngsl5k
leads	ngsl5k
leaf	cet4
leaf	gk
leaf	zk
leaflet	ielts
league	gk
league	ngsl5k
leagues	ngsl5k
leak	cet4
leak	gk
leak	ielts
lean	cet4
lean	ngsl5k
leaned	ngsl5k
leaner	ngsl5k
leaners	ngsl5k
leanest	ngsl5k
leaning	ngsl5k
leanings	ngsl5k
leans	ngsl5k
leant	ngsl5k
leap	cet4
leap	ielts
leap	ngsl5k
leaped	ngsl5k
leaping	ngsl5k
leaps	ngsl5k
leapt	ngsl5k
learn	gk
learn	ielts
learn	ngsl5k
learn	zk
learned	cet4
learned	gk
learned	ngsl5k
learning	cet4
learning	ngsl5k
learnings	ngsl5k
learns	ngsl5k
learnt	ngsl5k
lease	ielts
least	cet4
least	gk
least	ielts
least	ngsl5k
least	zk
leather	cet4
leather	gk
leather	ngsl5k
leathered	ngsl5k
leathering	ngsl5k
leatherings	ngsl5k
leathers	ngsl5k
leave	gk
leave	ielts
leave	ngsl5k
leave	zk
leaved	ngsl5k
leaves	ngsl5k
leaving	ngsl5k
leavings	ngsl5k
lecture	cet4
lecture	gk
lecture	ielts
lecture	ngsl5k
lectured	ngsl5k
lectures	ngsl5k
lecturing	ngsl5k
lecturings	ngsl5k
led	ngsl5k
left	gk
left	ngsl5k
left	zk
leftover	gk
lefts	ngsl5k
leg	gk
leg	ngsl5k
leg	zk
legal	cet4
legal	gk
legal	ielts
legal	ngsl5k
legals	ngsl5k
legend	cet4
legend	ielts
legged	ngsl5k
legging	ngsl5k
leggings	ngsl5k
legislate	ielts
legislation	cet4
legislation	ielts
legislation	ngsl5k
legislations	ngsl5k
legitimate	ielts
legs	ngsl5k
leisure	cet4
leisure	ielts
lemme	ngsl5k
lemon	cet4
lemon	gk
lemon	ielts
lemonade	gk
lemonade	zk
lend	gk
lend	ngsl5k
lend	zk
lender	ielts
lending	ngsl5k
lendings	ngsl5k
lends	ngsl5k
length	cet4
length	gk
length	ielts
length	ngsl5k
lengths	ngsl5k
lenient	ielts
lens	cet4
lens	ielts
lent	ngsl5k
leprosy	ielts
less	cet4
less	gk
less	ngsl5k
lessen	cet4
lesson	gk
lesson	ngsl5k
lesson	zk
lessons	ielts
lessons	ngsl5k
lest	cet4
let	gk
let	ielts
let	ngsl5k
let	zk
lethal	ielts
lets	ngsl5k
letted	ngsl5k
letter	gk
letter	ielts
letter	ngsl5k
letter	zk
lettered	ngsl5k
lettering	ngsl5k
letterings	ngsl5k
letters	ngsl5k
letting	ngsl5k
lettings	ngsl5k
level	cet4
level	gk
level	ielts
level	ngsl5k
level	zk
leveled	ngsl5k
leveling	ngsl5k
levelled	ngsl5k
levelling	ngsl5k
levellings	ngsl5k
levels	ielts
levels	ngsl5k
lever	cet4
lever	ielts
leverage	cet4
levy	ielts
liabilities	ngsl5k
liability	ielts
liability	ngsl5k
liable	cet4
liable	ielts
liaison	ielts
liar	cet4
liberal	cet4
liberal	ielts
liberal	ngsl5k
liberals	ngsl5k
liberate	cet4
liberate	gk
liberation	cet4
liberation	gk
liberty	cet4
liberty	gk
librarian	cet4
librarian	gk
libraries	ielts
libraries	ngsl5k
library	gk
library	ielts
library	ngsl5k
library	zk
licence	cet4
licence	ielts
licence	ngsl5k
licenced	ngsl5k
licences	ngsl5k
licencing	ngsl5k
licencings	ngsl5k
license	cet4
license	gk
license	ngsl5k
license	zk
licensed	ngsl5k
licenses	ngsl5k
licensing	ngsl5k
lick	cet4
lick	ielts
lid	cet4
lid	gk
lie	gk
lie	ngsl5k
lie	zk
lied	ngsl5k
lieing	ngsl5k
lieings	ngsl5k
lies	ngsl5k
lieutenant	cet4
life	gk
life	ngsl5k
life	zk
lifes	ngsl5k
lifestyle	ielts
lifetime	cet4
lifetime	gk
lift	cet4
lift	gk
lift	ielts
lift	ngsl5k
lift	zk
lifted	ngsl5k
lifting	ngsl5k
liftings	ngsl5k
lifts	ngsl5k
light	gk
light	ielts
light	ngsl5k
light	zk
lighted	ngsl5k
lighten	cet4
lightest	ngsl5k
lighting	ngsl5k
lightly	cet4
lightning	cet4
lightning	gk
lights	ielts
lights	ngsl5k
like	gk
like	ngsl5k
like	zk
liked	ngsl5k
likelier	ngsl5k
likeliest	ngsl5k
likelihood	cet4
likelihood	ielts
likely	cet4
likely	gk
likely	ngsl5k
likes	ngsl5k
likewise	cet4
likewise	ielts
liking	ngsl5k
